landings.wt
Landings weight at length (kg); mon78

7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01495,0.01447,,,0.01632,,,,,,,,,,,,0.01739,,,,,,,,,,0.01739,,,,,,,,,,,
11,,,,,,,,,,,,,,,,,,0.02028,,,,,,,,,,,,,,,,,,,,0.02083,0.01931,0.01723,,,0.01777,,,,,0.02088,,,,,0.02291,,0.02291,,,,,0.0261920807289971,,,,,,,,,,,,,,,,
12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02507,,,,0.02444,,,,,,,,,,0.02946,,0.02946,,,,,,,,,,,,,,,,,,,,,
13,,0.03258,0.03187,0.043,,,,,,,,,,,,,,,,,,,,,,,0.03713,,,,,,,,,,,,,,,,,,,,0.0419529864706503,,,,,,0.03713,,,,,,,0.0419529864706503,,,,,,,,,,,,,,,,
14,0.053,0.04069,0.0398,,,,,,,,,,,,,,,,,,,,,,,,0.04601,,,,,,0.0415,,,,,,0.0398,0.0397,,,,,,,,,,,0.0398,0.0397,,,,,,,,,,,,,,,,,,,,,,,,
15,0.063,0.05004,0.04896,0.063,,,,,,,,,,,,,,,,,,,,,,,0.05616,0.04883,0.05616,,,,,,,,,,,,,0.05004,,,,,,,,,0.04896,0.04883,0.05616,,,,,,,0.0628087252321761,,,,,0.05104,,,,,,,,,,,
16,0.0756064616147954,0.06074,,0.0745888260357082,0.0674353603016418,0.06768,,,,,,0.0755636317320607,,,,,,,,,,,,,,,0.06768,,,,,,,,,,0.06195,,,,,0.06074,,0.06768,,,0.05942,,,0.06074,0.05942,0.05926,0.06768,,0.06768,0.05926,,,,0.05926,0.06195,,,,,,,0.05926,0.06195,,,0.05926,,,,
17,0.0889783141150971,0.0731574802194951,,0.0878602052678389,0.0806305169491582,0.08065,0.0860102571028736,0.09,,,0.0893940445127216,0.0897382678043024,0.0813766507343728,,,0.07108,,,,0.07108,,0.07285,,,0.0743,,0.08065,0.07108,,,,0.07108,0.0743,,,,0.0743,0.0871632915921488,0.07127,0.07108,0.0743,0.07285,,0.07108,,,0.07127,,0.0743,0.07285,0.07127,0.07108,0.0795690827349446,,0.08065,0.07108,,,,0.0893940445127216,0.0743,,,0.07108,0.0743,,,0.07108,0.0743,0.07285,0.07127,0.07108,0.07297,0.07297,0.07297,0.07297
18,0.103873616020619,0.0876096164429724,0.0860440163173201,0.102179644128161,0.0962755277762817,0.0947428603843661,0.0996205189669026,0.105,0.104118591718141,,,0.104258960307952,0.09514,0.08648,,0.08438,,0.08648,,0.08438,0.0882,0.08648,,,0.0882174712225053,,0.0867927743429385,0.0872869946392692,0.0882,,0.0846,0.08438,0.0882,,,0.08438,0.0882,0.10502945039685,0.0846,0.08438,0.0882,0.08648,0.0910526118748619,0.08438,,0.08648,,,0.0882,0.08648,0.0846,0.08438,0.0882,0.0946566456039813,0.09514,0.08438,0.0882,,,0.0987617545290108,0.0882,0.08648,,0.08438,0.0882,,0.0846,0.08438,0.0880835556833067,0.0864815745017019,0.08655,0.0844923531249875,,,,
19,0.118273001123459,0.105432255912028,0.121110511086561,0.109560526048015,0.111572122381282,0.112414577398201,0.116329665433822,0.122,0.120781681403471,0.122,,0.106579701891688,0.113630191316877,0.11888619472498,,0.09923,0.122328537397467,0.10171,,0.09923,0.10373,0.10171,,,0.10373,,0.101430496694317,0.09923,0.10373,0.10171,0.0995,0.09923,0.105180348390065,,0.0995,0.09923,0.10373,0.11096786771939,0.0995,0.09923,0.10373,0.10171,0.111273746032693,0.09923,0.10373,0.10171,0.0995,0.11124,0.10373,0.10171,0.0995,0.09923,0.104206024994395,0.11124,0.11124,0.09923,0.10373,0.10171,,0.115330628558341,0.10373,,,0.09923,0.10373,,0.0995,0.09923,0.10373,0.10171,,0.09923,0.10373,,,0.11124
20,0.133227872319138,0.126515225586015,0.134849933154497,0.129183004424197,0.130214609875739,0.135188338074224,0.136394668543619,0.14,0.136884325049659,0.131281010996332,0.140585097104811,0.131045542186674,0.131738646572868,0.138852879257582,0.140047631263938,0.120085050522004,0.141366731291464,0.126132468763202,,0.11574,0.12099,0.11862,0.11605,,0.12099,0.11862,0.118472844089691,0.123081350656449,0.12826385678771,0.11862,0.11605,0.11574,0.12099,0.11862,0.121108725411032,0.11574,0.12099,0.11862,0.11605,0.116909342206768,0.12099,0.127687525933171,0.123733605424354,0.121478441577699,0.12099,0.11862,0.11605,0.11574,0.12099,0.123942960506615,0.11605,0.11574,0.12099,0.123667115644563,0.129197177382383,0.11574,0.12099,0.11862,,0.12440983920353,0.12099,0.128479142250388,0.11605,0.11574,0.12099,,0.11605,0.11574,0.12099,0.11862,0.11605,0.11574,0.12099,,0.11605,
21,0.153511306607843,0.140836175156229,0.153336756890198,0.145643413247894,0.149448033901692,0.155423207068506,0.158939679360866,0.14320312874849,0.156138100772517,0.148631462839823,0.162053159685167,0.150456266935386,0.152853528822307,0.161191133611596,0.160213292783148,0.150850690808277,0.14006,0.151717234602123,0.13434,0.13399,0.14585618534862,0.13732,0.13434,,0.14006,0.13732,0.135538841101496,0.139585524975194,0.146134271396371,0.1423186209543,0.141850673349762,0.139681926910058,0.14006,0.146029030941594,0.13434,0.13399,0.14006,0.145615910672522,0.13434,0.13399,0.14006,0.13732,0.135114323947509,0.134148069381438,0.140692894853386,0.13732,0.13434,0.144150660527276,0.14006,0.13732,0.13434,0.13399,0.140225702589336,0.14780080634682,0.134239709053233,0.133783827224317,0.14006,0.139190108886058,0.13434,0.138321794946865,0.144085744204545,0.143951539766775,0.13434,0.13399,0.14006,0.13732,0.13434,0.13399,0.14006,0.13732,0.13434,0.13399,0.139924747151708,0.13715,0.134429567291882,0.13715
22,0.17425805774796,0.170161423016801,0.169881620925809,0.169412792744491,0.170593957959813,0.174236617848176,0.178806288633404,0.179695673865192,0.179109742064868,0.181982280399248,0.184617947529364,0.159151390963805,0.172854525758549,0.182518778212642,0.17640065763434,0.171620223194549,0.180555594590412,0.178548062721384,0.15446,0.15405,0.163716108275301,0.15789,0.15446,0.15405,0.16103,0.15789,0.155652980846084,0.157898837595158,0.167977206048938,0.158457813330027,0.157096229960791,0.162614120071235,0.161342013044765,0.159433450877067,0.15446,0.182806826620214,0.16103,0.166780275346864,0.155301932246367,0.154798366651836,0.161336552936458,0.163344623308879,0.155472126428403,0.154183327368481,0.161911632555047,0.158641481669047,0.15446,0.15405,0.16103,0.162039321379855,0.15446,0.15405,0.161131489663817,0.165839411004186,0.169135223392282,0.15405,0.16136341632606,0.15789,0.15446,0.158721176324495,0.16938947121156,0.163373231967923,0.155364437663402,0.154082766407334,0.16103,0.15789,0.15446,0.15405,0.161016540733101,0.157888540084057,0.154483572706979,0.154104062186674,0.160882807087503,0.15759,0.154576879691682,0.15759
23,0.199984987496204,0.194344397991322,0.193743278601116,0.192348059239457,0.195765301867615,0.199463164023139,0.203150755881308,0.196187097380201,0.200828115682071,0.194377631559243,0.207971306412429,0.193075439375433,0.196799595690194,0.204811267841104,0.200619909829778,0.20451978546076,0.19434078926695,0.202057666217461,0.17649,0.17603,0.185561050365079,0.180412664986292,0.17649,,0.18401,0.18041,0.178198468478431,0.181326501587865,0.18401,0.182741496948051,0.17649,0.189755299909805,0.185291296336979,0.182864852454764,0.178180839781695,0.192776399031458,0.184991780331979,0.186801160833092,0.182558873622808,0.176390707134234,0.18401,0.18041,0.181546639586212,0.181673462291875,0.184293756556487,0.181879486484797,0.17649,0.178454557219175,0.184259968150004,0.183097602394414,0.17649,0.17603,0.184045872026046,0.183025556444328,0.188181195176142,0.175779524373898,0.184315730587344,0.18041,0.17649,0.181440547920567,0.190915113636511,0.182162586752518,0.182083654050193,0.17603,0.18401,0.18041,0.17649,0.17603,0.18401,0.183840490674935,0.179554480544953,0.17603,0.183937394161644,0.17997,0.176506542458264,0.192696426629884
24,0.225115705011538,0.222719286508462,0.224380670638974,0.215769994050225,0.218540512982738,0.223069921181405,0.225807837468292,0.229338195679817,0.228292142420376,0.226429852059508,0.235428389895045,0.207534925706916,0.223850551855424,0.229744120796294,0.225695781847037,0.227850838030622,0.230086185220887,0.225007410469219,0.20053,0.2,0.211436778314029,0.204980689254948,0.20053,0.217320426789593,0.20907,0.20498,0.200771384843321,0.207977437861717,0.213323006973265,0.208209579389743,0.203163925751759,0.212820016903961,0.210425827531283,0.207406864001199,0.201043796306744,0.206223061376442,0.222446674819032,0.212992800594015,0.201470204809243,0.200688197747757,0.20907,0.209542498935908,0.204703771507968,0.205056976566348,0.209260423678984,0.205990419146302,0.20053,0.2,0.209669814896532,0.20938359449161,0.20053,0.2,0.209202447747304,0.221617677057644,0.216749681748014,0.2,0.211973722812084,0.205474545784857,0.20053,0.205354331129323,0.215697540944438,0.206275091203978,0.20293869972138,0.2,0.20907,0.20498,0.205996236556066,0.2,0.20907,0.205107846662978,0.20053,0.2,0.209480059539243,0.218499602042913,0.201111442871016,0.217645725471878
25,0.251706681409535,0.247038380057461,0.250515725628959,0.244897610997746,0.245550025091542,0.247961146310847,0.25303475696363,0.254766841916229,0.254119727516276,0.250331976487728,0.263062915965784,0.247104175954553,0.249143769325669,0.256354946297354,0.252811305931184,0.25453221893465,0.253181624954445,0.255844914941252,0.230759123636467,0.22606,0.238847492880801,0.231690621482309,0.238251816027829,0.238198821674331,0.250495053739499,0.233385137984555,0.226762509368069,0.228758668241876,0.23936179277716,0.235976918931049,0.228136070799655,0.234342683958483,0.237736770733566,0.234104900912765,0.227508917220696,0.241027815370246,0.2363,0.237625727614894,0.236550938289761,0.226825365735024,0.2363,0.235372516722122,0.231357328823969,0.23431278575497,0.237101910556481,0.232519138270878,0.22666,0.234257043131193,0.2363,0.233706986993507,0.22666,0.22606,0.2363,0.24819244661703,0.241075703942463,0.22606,0.235971565965989,0.238252958757645,0.22666,0.236038859312942,0.24030843005439,0.234407409537707,0.228242210086402,0.22606,0.236268374607015,0.231669156657732,0.226735968884098,0.226073514991085,0.2363,0.234601063678378,0.22666,0.22606,0.237895105901285,0.254155854138431,0.229452679035793,0.247955392428069
26,0.28035733654765,0.278873215421312,0.281335486089583,0.273511327340886,0.275350602764953,0.279194300374529,0.282321528488041,0.27856111741588,0.286907416500269,0.278226506404571,0.293843684175227,0.285212591295139,0.281239091610714,0.284710514947202,0.278008969372698,0.285476179133573,0.283159841558138,0.286747330345567,0.276823657214056,0.255963351342912,0.279139933638287,0.263458592950713,0.271493029977703,0.271634261360137,0.269817277055833,0.26062,0.277576272759335,0.263606434858082,0.269571999101736,0.263800161430874,0.257833689151342,0.26365255041953,0.266878519671781,0.269422646389931,0.256886025921443,0.270192909293031,0.275439420414772,0.267616070945126,0.25807554076547,0.255169039470035,0.270635430264315,0.264225630429284,0.257594764050486,0.262849052537226,0.266551000133633,0.26351831105269,0.256400775924069,0.262703668941054,0.266405437624107,0.262755284492668,0.258333146393025,0.255523013305575,0.265942547331528,0.277605653399369,0.258957919021001,0.267769183500612,0.26780386578086,0.264080018834456,0.25496,0.264164899617914,0.270440848101827,0.261538219797335,0.255367434445964,0.25440941612181,0.26581,0.26489435452479,0.25496,0.25429,0.26581,0.263900893639433,0.258226082922202,0.25813534149946,0.266333613099468,0.276609955379561,0.256203360147857,0.276485120817153
27,0.308705748494461,0.308392115638153,0.311354329689153,0.306594694336045,0.306659970120389,0.311164574486205,0.310818582113667,0.314136299986602,0.314801786256522,0.31181270106642,0.327839073271235,0.317290343683744,0.314804767579718,0.314562592376513,0.313330045017171,0.31631148331986,0.317370529667787,0.316248510187491,0.289711240461772,0.286487802647338,0.304733765984424,0.29494038880947,0.29844688974163,0.307288245184476,0.302876273249162,0.294127130481952,0.300736730327337,0.293948546490309,0.300316305304551,0.295259213886118,0.29097972357302,0.287017526158499,0.298672664768998,0.301278803333067,0.289269168311486,0.295678208751346,0.300029721394874,0.313219506307021,0.296130971131131,0.285638256113116,0.300611046153375,0.296443412427015,0.300755233924079,0.295801577627321,0.298080556066903,0.295518501593986,0.289570659026631,0.292708263795685,0.298123189728534,0.294234318111359,0.28599380897208,0.295273723988434,0.298423147124547,0.305218968761043,0.299824573122666,0.292950135316139,0.300601074048718,0.300108200053413,0.28632304044941,0.302747823358564,0.30148191908991,0.294660259691593,0.288084443622684,0.285233405681538,0.297654913449799,0.29184676293033,0.285566392654313,0.284795944350892,0.29791866608539,0.293686903312187,0.289313650828268,0.296000431246081,0.299125481889817,0.317195585569937,0.288741279368032,0.311729534077039
28,0.347778622506774,0.344068837131591,0.340443482048876,0.342203964743855,0.344632014432907,0.344810090042473,0.344463561586584,0.34678857316941,0.346950530558482,0.346134339472992,0.362523394608156,0.352674460665619,0.345971583048486,0.347777135569777,0.344751906583742,0.352101395820705,0.350878029930758,0.350090901078058,0.338025815882287,0.33361023244434,0.34770596164953,0.329654677750125,0.330536309763721,0.338191506826508,0.340254167718016,0.330496668538458,0.336455774874455,0.330014136463437,0.338608911003947,0.331344577594391,0.323052116162196,0.331046110358074,0.335231588423713,0.336960491405012,0.323790321624735,0.341886751272804,0.347804243633983,0.341841914696042,0.327268701054876,0.318014818808932,0.335461647386502,0.330167300024832,0.332297740171457,0.329142394969244,0.332553068357546,0.327857397435907,0.319412807948617,0.331981719300461,0.33312116333882,0.327659361290697,0.321753848397954,0.339681433274778,0.333606279148457,0.348637272032625,0.332152360322318,0.338310400362848,0.34497138762677,0.333070468174456,0.319840439228888,0.320565922692915,0.333586743361898,0.325824006655599,0.319539925940046,0.319467634105304,0.331909051469537,0.32546666865386,0.318551930401101,0.317736509838892,0.33199,0.325608790216371,0.31843,0.336737716424505,0.334915697022763,0.355417715627283,0.324202469963857,0.354411886200481
29,0.382016122329426,0.381325104722561,0.377085020434789,0.378826171261115,0.379674575038109,0.381878112534642,0.380783737942605,0.38466523683232,0.388893897267224,0.382092280745467,0.394169353021701,0.374136295583523,0.388971323727008,0.38337312991472,0.380117412479016,0.385371250227656,0.37875635717421,0.382507405821589,0.373848796903098,0.36123694872949,0.370063631220539,0.366694220619861,0.372320329577346,0.377346657107461,0.376776809815984,0.368946217788735,0.37382990681686,0.377375155482145,0.375180162047919,0.367438402126917,0.358877544222085,0.355813949997519,0.400631962806966,0.37902623618471,0.36119457388268,0.369439046332317,0.370611179270177,0.389792714912482,0.371291604348275,0.35566670254365,0.3772481698797,0.368555759235383,0.369555024196012,0.374264748826048,0.369339289374724,0.363825453017374,0.355837191369588,0.371571178955656,0.373672737478163,0.363245258035214,0.359113791560896,0.365782066577634,0.369255360529437,0.373239803954727,0.372646991789218,0.378414874211969,0.37962999199593,0.367437370189418,0.360743064163293,0.362932098718521,0.368837623075332,0.362213099169308,0.357048920532192,0.353786659862231,0.36876147849834,0.364771180885065,0.354031523224504,0.353695513150445,0.368974369007554,0.363365892317139,0.354851852776721,0.359164936071587,0.373837292121144,0.395106326237445,0.358321256870802,0.395875954295867
30,0.420066255812855,0.417314726147709,0.416019944461768,0.417434813685662,0.420095908533926,0.418568160730277,0.419095918387552,0.42049414739518,0.421114570743966,0.421761344958379,0.430782353822291,0.425105502118414,0.429704460916324,0.422123787159676,0.415241478292632,0.423581553825455,0.425472895120182,0.421425155413453,0.413057166706474,0.418330706469973,0.422219756516526,0.413184449198672,0.408890311865813,0.420608077615791,0.41632283050975,0.414950995496865,0.411526170420262,0.41232166324125,0.414421834623038,0.406996345973418,0.395235578177745,0.409592447793612,0.414333431121056,0.420841922256691,0.403808941263232,0.418641611573049,0.416049708161654,0.424438823958324,0.413878660339158,0.405107743404394,0.419295576173502,0.411050184410973,0.412595602737817,0.407285214281331,0.40948333314786,0.405427790777078,0.395187387285571,0.401801462266977,0.411442844844212,0.403521043050675,0.396792967131877,0.406007022127762,0.409983532238331,0.410850835329809,0.403859536400958,0.424886131941244,0.425130752267216,0.408588860405795,0.401821259408066,0.404371295114365,0.40774860302977,0.406231614482325,0.394699698040961,0.393309499084343,0.408272257235921,0.403408410471576,0.395782325873401,0.394617547296379,0.408688660097071,0.401246562308093,0.393166696469925,0.398098764727881,0.412856999927622,0.436523586209779,0.397134799664296,0.431673884016776
31,0.460991416880911,0.458720770256791,0.457402053887094,0.461305761016996,0.463224566241023,0.460634907647313,0.459089951126854,0.463090749936824,0.463676626529872,0.463676372065916,0.473296867511212,0.464158652866764,0.46874836637118,0.464186989732671,0.457163789724883,0.4645179760441,0.461311691156022,0.466191484108032,0.465346635799658,0.455261869987518,0.47242445309206,0.459811914568693,0.453035275732258,0.464176625679833,0.456404058910318,0.453440308241203,0.451631070582314,0.448382922499201,0.456734830217061,0.450130992700678,0.438067276399707,0.443800704833447,0.455897995109948,0.463202264298269,0.443032436797669,0.458513072358977,0.459594840040202,0.465610706343318,0.457357401679546,0.443633102080208,0.462103358911725,0.452316658715961,0.457580397981753,0.455253681730273,0.451012355019195,0.446895768163115,0.438822906875059,0.452302720378704,0.458898835387052,0.444532600944775,0.440015233339724,0.448673532635852,0.452152802141971,0.447384928689205,0.444744249539614,0.468969506328431,0.463521322723745,0.452011673651783,0.438928543360786,0.452473229617628,0.449937899747172,0.444809408768202,0.435742539037608,0.439845749484463,0.450504490506134,0.441676228595019,0.439212035254511,0.444019092698528,0.451011291599074,0.44312079394755,0.43364808308048,0.430019626791747,0.456975340685628,0.475979574983904,0.439412397349801,0.465785309247034
32,0.504027093099139,0.502018835510066,0.500239648845868,0.50655363246863,0.506998683341031,0.507362904807116,0.502664360772139,0.507197478885152,0.505830736468842,0.506738227022906,0.52210854057408,0.511142142599577,0.515039199533617,0.506401252802052,0.499745274190201,0.507489619900806,0.500671960838227,0.5099837820149,0.50944131180024,0.505949478153489,0.508456080956262,0.507986080387548,0.495855001967352,0.506242793250569,0.502106954130483,0.501293531311933,0.499506964071683,0.497139658998411,0.501912168146671,0.4919894977618,0.485481901912041,0.49108883482014,0.51292710707628,0.507628683272216,0.491598877877439,0.50460912450934,0.504308254427952,0.508470707475079,0.500888348962422,0.488745804518346,0.508356289663793,0.499039949849371,0.501209016842891,0.500842274916397,0.488762494355267,0.491021646376039,0.482720841114752,0.492014923091246,0.504638680867746,0.49006147367843,0.482995099129095,0.487288283139349,0.493123476497939,0.493711306540085,0.488169928177832,0.506804077354425,0.508168988823106,0.495681630470037,0.484067679619548,0.497717031627932,0.495971995247126,0.488610588392493,0.481750875500282,0.480749597520068,0.49455495252412,0.48988972283747,0.481909573108553,0.485678534663492,0.495896741339943,0.486175309688825,0.479261727740923,0.478461973570771,0.503531116633225,0.522929021591777,0.486254082466413,0.51373305976814
33,0.549547122854421,0.549060297369802,0.547780791205751,0.548185664177901,0.552359473258757,0.554327272862387,0.550050010954818,0.552760981839409,0.552690875796507,0.551629709672449,0.563100432480538,0.558408916010353,0.568174646447511,0.552528060921703,0.54724786810911,0.549799782421094,0.557972196057209,0.558660820347761,0.562129826327476,0.55117029105101,0.556335580437253,0.556966679003389,0.545400518225315,0.555766876477688,0.549858410767578,0.551323142843378,0.544724462738059,0.548642183143751,0.549685675590235,0.537143420382465,0.539864965222284,0.54043666545326,0.54849221643452,0.554660797510781,0.540576932674857,0.550872062932211,0.55640435255725,0.551431597461464,0.541125530960137,0.541786394775718,0.560521633834747,0.547571487476953,0.549285915335715,0.55181861711509,0.540355976827226,0.541383965220712,0.530442083591597,0.539862079654833,0.551570218928836,0.533602547166845,0.532133378669482,0.537425861487833,0.539217315826477,0.534230845460064,0.530893769843015,0.552437991327634,0.553969794457692,0.539340182239789,0.522016261684698,0.54472342936771,0.541292963333821,0.536665047581713,0.529279202822196,0.527327199977894,0.541561427817936,0.536612682340453,0.527725975503686,0.531796198461835,0.542580668201201,0.534183871482623,0.526446004522133,0.52804702310086,0.548912962382589,0.562790056677441,0.52488511302046,0.55218057712974
34,0.60081865035988,0.59778202079264,0.595100094699063,0.600635064848277,0.606261624192723,0.605397184720038,0.599773653456242,0.602067623622853,0.603777762586618,0.601900253297021,0.613747754933104,0.606349757706151,0.609823336225055,0.604249470945462,0.597435735364101,0.597923119885682,0.605423131904902,0.604403460683084,0.608824875532017,0.602454044142016,0.609961620287795,0.607562983611365,0.599285614886403,0.612978306749895,0.599958534101889,0.603138039831637,0.592637523496345,0.599872904357199,0.599112185051047,0.593209590364036,0.591451683442644,0.592832142914782,0.598708733058785,0.599462090846751,0.590752069666736,0.597459090014104,0.605074723849617,0.601575436669146,0.594855742233303,0.59398972701895,0.607690720502421,0.599403669521142,0.600378160790867,0.600305061927711,0.593045306400192,0.586134608662828,0.580992058984759,0.593470176556125,0.606839156685299,0.586562452265146,0.573369893438243,0.584248532648222,0.589460670412037,0.58597448755725,0.582922082457455,0.597818206485424,0.604960784618005,0.582489253413603,0.577133775987368,0.594888079418804,0.592329157316197,0.585392536280986,0.581517253559374,0.581793867733723,0.592705094037775,0.584769098285655,0.578851180957714,0.557158090521605,0.592577565911292,0.584653435181257,0.577268807893645,0.588473325501567,0.59835541300213,0.607587832500786,0.593664215693325,0.599958761714748
35,0.65361749592261,0.64996203896941,0.645006438276624,0.653105016507827,0.656631397200772,0.660452771033684,0.65181781923779,0.655263767671914,0.654399022754606,0.655758194143058,0.663460813663143,0.661963917939114,0.662642148771771,0.658246913731399,0.647591929608974,0.654322713894971,0.66022014672748,0.658152942939513,0.660417288007032,0.656933834247039,0.65903225396753,0.660280603537373,0.655227760690738,0.655900030000793,0.653524213208316,0.650781822272556,0.649376266925221,0.64814751485523,0.652319303588492,0.647749815043417,0.645454279463776,0.6412501065333,0.66016904483699,0.660786332520317,0.647430694884482,0.651991408957244,0.65526497880748,0.658938240754362,0.643387022081657,0.646730535155601,0.660719389222257,0.65252279293094,0.648650663132698,0.653995476682977,0.646012218115032,0.629930326624766,0.624524263966151,0.636721396202188,0.650454739949755,0.632371032632642,0.624083791729474,0.641616236105201,0.641898745895217,0.63309991949544,0.633932555359717,0.644216365025083,0.651692885528385,0.617303897038841,0.632826744511829,0.640113698139139,0.644916046744682,0.638064624732225,0.630601819217135,0.634342305298802,0.641692134338201,0.637866757682392,0.631116967429756,0.632850120064281,0.644319572903285,0.637020359963407,0.6275112895191,0.630634374361433,0.6524947256238,0.662610677890557,0.646439251714613,0.654578363211149
36,0.711612203431113,0.70447119235229,0.701711372392846,0.704844574337564,0.714449406805514,0.719394160026665,0.708054737975604,0.71019333595393,0.709132087235421,0.709757855791192,0.718304286314197,0.713105220668935,0.715918816716476,0.712458350540698,0.7033805963195,0.705160390231932,0.712349516390355,0.71196619205393,0.714454458946583,0.711640976147179,0.715326639799574,0.712525206817387,0.708189178144248,0.713350036041414,0.707400270617544,0.711186165454717,0.707014842335198,0.702517619888343,0.708277246604644,0.70349194490566,0.701529012639444,0.698076630282262,0.712975438784878,0.7158352591885,0.702947475028306,0.709387399172248,0.710989279024348,0.711899495588363,0.701579922832429,0.703641354925584,0.713852030817302,0.711385554641819,0.705002857415528,0.714713565580137,0.702003332797858,0.680060476306178,0.680664890260997,0.693250823631741,0.709727101917387,0.691172055807014,0.687408712075169,0.691175802318105,0.699479635065136,0.694421086437728,0.683380876908876,0.69423323967914,0.709888878114271,0.680440323246895,0.686459974778891,0.697086245098793,0.700299663096929,0.695465146642295,0.682436588466029,0.693384461137834,0.699081778454679,0.689742741282326,0.6852281391594,0.729136513173029,0.69912327536173,0.69175302512766,0.684458332045088,0.687340529309315,0.704658697339058,0.702639620015024,0.70146499978775,0.704539942379313
37,0.765232888730316,0.762743940264465,0.761231495242619,0.763316610858548,0.771453381044614,0.774999130846648,0.767375712317599,0.766183715707131,0.768291383674551,0.767388797604587,0.771223555304639,0.770751893704424,0.780878358636246,0.774636188513108,0.763093776902389,0.765700840738322,0.769712321051232,0.771726020367812,0.772579620560058,0.769726481374664,0.768840129103772,0.774333929769352,0.765115778962698,0.767355658391245,0.769180741826765,0.769927563040316,0.765790271875791,0.76410894412458,0.765267847103674,0.765446496278534,0.760275245446181,0.755124995547308,0.770362264933372,0.762571205243093,0.758569787100517,0.766896775804105,0.771515199190452,0.769350174314885,0.764088737272979,0.761653733706856,0.773691073426717,0.769493452914312,0.762804835858101,0.769766242104555,0.762872987933654,0.745600303373682,0.734531216274329,0.755066846108928,0.765116284719544,0.754876785964213,0.742280985692196,0.748826878020849,0.757381385849023,0.747018397951068,0.745940014815499,0.751338475694089,0.766499701737848,0.736832021285183,0.747190047787196,0.764080441143433,0.761183648808022,0.753353438268998,0.744820660162239,0.745439850967464,0.759308535658133,0.75219440108815,0.744491029444386,0.749683692162817,0.758600580193247,0.753073863766071,0.743116580579532,0.743190902942106,0.763861870413711,0.763759720037482,0.760783307292923,0.763261888099047
